Brand#,DNVB?,List,Rank,Company,Category,addressCountry (LI),Founded (LI),Web 60 Social 40,Website,Tags,Description,Ecommerce Platform,Logo,LinkedIn,Region,Headquarters (LI),Type (LI),Specialties (LI),Company_size (LI),Facebook,FB Followers,FB Likes,Instagram,Pinterest,Youtube,TikTok,Twitter,Traffic Adjusted,FB AVG,IG Followers,YT Followers,PI Followers,TT Followers,TW Followers,"Aggr Social (0.25 FB, 0.25 IG, 0.15 YT, 0.05 PI, 0.2 TT, 0.1 TW)",2020-2022 Growth
1171,,master,37,Minted,Home & Kitchen,US,2007,"1,688,524",http://www.minted.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQH4HxSxhfxB7A/company-logo_400_400/0/1550621738364?e=1634169600&v=beta&t=Gmv4Jnq2rIWrno_-qWCqq_hagNkkFGHxYGzKwegFt48,https://www.linkedin.com/company/minted/,#REF!,"San Francisco, CA",Privately Held,"crowd-sourcing, e-commerce, art and design, startup, community, mass customization, marketplace, and internet",201-500 employees,https://www.facebook.com/minted,"675,272","674,495",https://www.instagram.com/minted/,https://www.pinterest.com/minted/,https://www.youtube.com/channel/UCqdCJJR352ldX359pTDME3g,,https://twitter.com/minted,"2,616,680","674,884","457,625",40,"206,746",,"28,200",296290.425,2.19%
882,Y,2:00 PM,38,Hydrant,Health & Wellness,US,2017,"1,620,778",drinkhydrant.com,,,Shopify,,https://www.linkedin.com/company/drink-hydrant/,#REF!,"New York, NY",Privately Held,Hydration and Health,11-50 employees,https://www.facebook.com/drinkhydrant/,"16,060","14,739",https://www.instagram.com/drinkhydrant/,https://pinterest.com/drinkhydrant/_created/,https://www.youtube.com/c/drinkhydrant,https://www.tiktok.com/@drinkhydrant?,//twitter.com/share?text=Hydrant%20SLEEP%20%E2%80%94%20Why%20Our%20Ingredient%20List%20is%20Effective&url=https://www.drinkhydrant.com/blogs/news/hydrant-sleep-why-our-ingredient-list-is-effective,"57,647","15,400","44,600",,77,"2,356","39,500,000",3965474.925,1.56%
1805,,master,39,Touch of Modern,Fashion & Apparel,US,2012,"1,575,217",http://www.touchofmodern.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQEAF7HLHix1DQ/company-logo_400_400/0/1563476036258?e=1635379200&v=beta&t=hVFbkmK2MXlN5hhJejRgaRvHbsz94a2iH-p-gflV99A,https://www.linkedin.com/company/touchofmodern,#REF!,"San Francisco, California",Privately Held,not_avil,51-200 employees,https://www.facebook.com/touchofmodern,"1,083,964","1,096,360",https://www.instagram.com/TouchOfModern/,https://www.pinterest.com/touchofmodern/,https://www.youtube.com/watch?v=IMpa9VU9GgA,https://www.tiktok.com/@shoptomo?,https://twitter.com/touchofmodern,"2,394,420","1,090,162","280,215","10,300","45,058",106,,346413.35,-8.84%
581,,master,40,FabFitFun,Beauty & Cosmetics,US,2010,"1,534,368",http://fabfitfun.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQHSoCQB6iQp-A/company-logo_400_400/0/1548912386108?e=1634169600&v=beta&t=4sjdh1wmJ2VL9cNMBywT2zySHxk6bx1gA_Aqcte4xrc,https://www.linkedin.com/company/fabfitfun,#REF!,"Los Angeles, California",Privately Held,"Fashion, Beauty, Lifestyle, Consumer Products, eCommerce, Personalization, Data Science, Technology, Product Development, Fulfillment Center, Creative, Marketing, Merchandising, Video Editing, and Finance",501-1000 employees,https://www.facebook.com/FabFitFun,"1,063,942","1,031,132",https://www.instagram.com/fabfitfun/,https://www.pinterest.com/fabfitfun/,https://www.youtube.com/user/fabfitfun,https://www.tiktok.com/@fabfitfun?lang=en,http://www.twitter.com/fabfitfun,"2,188,800","1,047,537","914,334","52,500","195,343","213,800","18,500",552719.9,0.30%
706,,1800,41,Gentle Herd,Fashion & Apparel,,,"1,453,465",https://gentleherd.com/,Casual Wear,A sustainable clothing brand that uses cashmere sourced from Inner Mongolia.,"Klaviyo,WordPress,Refersion,Shopify,Outbrain,Trustpilot,Hotjar,MailChimp,Impact,Jetpack,WooCommerce",,https://www.linkedin.com/in/andre-gentle-539399a/,#REF!,,,,,https://www.facebook.com/gentleherd.shop/,"71,405","68,603",https://www.instagram.com/gentleherd/,https://www.pinterest.com/gentleherd/,https://www.youtube.com/channel/UCCHAmSf5xfTEeh6qNVULRaQ,https://www.tiktok.com/@gentleherd.jp?,https://twitter.com/GentleHerd,"2,392,230","70,004","70,195",346,335,"51,000",2,45318.6,98.45%
1901,,master,42,Warby Parker,Fashion & Apparel,US,2010,"1,443,461",http://www.warbyparker.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQF-EEaOiJHhEw/company-logo_400_400/0/1519921398402?e=1635379200&v=beta&t=vbkN2OzWC5ACl8kA1S0ZenPvF6bVnXfO3q0IUVvcbOM,https://www.linkedin.com/company/warbyparker/,#REF!,"New York, NY",Public Company,"optician, retail, fashion, optometry, customer service, opticianry, and healthcare",1001-5000 employees,https://www.facebook.com/warbyparker,"761,555","763,586",https://www.instagram.com/warbyparker/,https://www.pinterest.com/warbyparker/,https://www.youtube.com/watch?v=PbzKfU9jKzM,https://www.tiktok.com/@warbyparker?,https://twitter.com/warbyparker,"2,179,200","762,571","558,800","7,810","59,947","26,700",,339851.475,-8.42%
150,,master,43,BarkBox,Pet Care,US,2012,"1,378,061",http://barkbox.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQGAy8mCQZSZTw/company-logo_400_400/0/1612489254752?e=1634169600&v=beta&t=MC3ISfp5iKbEPIU6AVkoYTZ9o2FDFM4_OGj6YAYIYuc,http://www.linkedin.com/company/bark-&-co-,#REF!,"New York, NY",Public Company,"Pets, E-Commerce, dogs, cpg, retail, and subscription",501-1000 employees,https://www.facebook.com/barkbox,"2,936,916","3,029,726",https://www.instagram.com/barkbox/,https://www.pinterest.com/barkbox/,https://www.youtube.com/barkbox,https://www.tiktok.com/@barkbox?lang=enn,https://twitter.com/barkbox,"1,472,320","2,983,321","1,789,474","130,000","42,201","108,400","1,832",1236672,-6.79%
460,,master,44,DECIEM,Beauty & Cosmetics,not_avil,not_avil,"1,320,102",http://deciem.com,,,,https://scontent.fyvr1-1.fna.fbcdn.net/v/t1.6435-9/141027394_3242216352545998_3534447740102338168_n.jpg?_nc_cat=1&ccb=1-5&_nc_sid=09cbfe&_nc_ohc=_5hW9NeaDycAX-rPs36&_nc_ht=scontent.fyvr1-1.fna&oh=358ee08c4834eae60b96a986b7f559dd&oe=614241C5,https://www.linkedin.com/company/deciem-inc-,#REF!,not_avil,not_avil,not_avil,not_avil,https://www.facebook.com/deciem,"649,861","638,373",https://www.instagram.com/deciem/,https://pinterest.com/deciem/_created/,https://www.youtube.com/deciem,https://www.tiktok.com/@deciem,https://twitter.com/deciem?lang=en,"1,837,060","644,117","1,485,242","8,460",716,"55,100",5,544665.05,-21.83%
1487,,master,45,Reformation,Fashion & Apparel,US,2009,"1,314,097",http://www.thereformation.com,,,,https://media-exp1.licdn.com/dms/image/C560BAQEtNt23W-a5cw/company-logo_400_400/0/1582249010120?e=1634169600&v=beta&t=JpX53QsjqiNnlz1mZC_BIf33PrSA9a4kDLNl6CuAggc,https://www.linkedin.com/company/reformation,#REF!,"Vernon, CA",Privately Held,"Fashion, Retail, Manufacturing, Sustainability, E-Commerce, and People",501-1000 employees,https://www.facebook.com/jointhereformation/,"314,707","301,563",https://www.instagram.com/reformation/,https://www.pinterest.com/reformation/,https://www.youtube.com/watch?v=dncfglEbKs8,https://www.tiktok.com/@reformation?,https://twitter.com/reformation,"1,832,320","308,135","1,785,397",776,"207,822","9,211","10,300",536762.7,4.78%
838,,master,46,Highsnobiety,Fashion & Apparel,DE,2005,"1,313,450",highsnobiety.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQFLj9dM717NQQ/company-logo_400_400/0/1581411062866?e=1634169600&v=beta&t=YegkksB2Gcd7rB_TbtRbqfODDfDukvr6KLgDUucKPLA,https://www.linkedin.com/company/highsnobiety/,#REF!,"Berlin, Berlin",Privately Held,"Publishing, Advertising, Media, Digital Content, Marketing, Commerce, and fashion",51-200 employees,https://www.facebook.com/highsnobiety,"2,421,072","2,411,332",https://www.instagram.com/highsnobiety/,https://www.pinterest.com/highsnobiety/,https://www.youtube.com/user/highsnobiety,https://www.tiktok.com/@highsnobiety?,https://twitter.com/highsnobiety/,"1,026,200","2,416,202","4,137,900","410,000","203,313","170,500",348,1744325.95,-0.70%
1514,,master,47,Rogue Fitness,Fashion & Apparel,US,2006,"1,270,170",roguefitness.com,,,Magento,https://media-exp1.licdn.com/dms/image/C560BAQEku1pzxjVPXQ/company-logo_400_400/0/1567171503273?e=1634169600&v=beta&t=d3lqJUn03BnfjnVphHjK0z0QJoyKo0vGQ73b1P-PoIk,https://www.linkedin.com/company/rogue-fitness/,#REF!,"Columbus, Ohio",Sole Proprietorship,Strength and Conditioning Equipment,1001-5000 employees,https://www.facebook.com/roguefitness,"1,850,371","1,761,275",https://www.instagram.com/roguefitness/,https://www.pinterest.com/roguefitness/,https://www.youtube.com/user/roguefitness/,https://www.tiktok.com/@roguefitness?,https://twitter.com/RogueFitness/,"1,314,090","1,805,823","2,561,210","730,000","3,757","7,872","12,700",1204290.5,-21.69%
1313,Y,new,48,On,Fashion & Apparel,CH,2010,"1,265,891",https://www.on-running.com/en-us/,,,,,https://www.linkedin.com/company/on-ag/,#REF!,"Zurich, Zurich",Public Company,"Performance Running , Sport, Running , Footwear, Apparel , Accessories, Innovation , Design , Technology , Engineering , Sustainability , Diversity, Inclusion, Portland, Sao Paolo, Berlin, Zurich, Shanghai, Yokohama, Ho Chi Minh City, Melbourne , Christchurch, Switzerland , Talent, and Customer Service",1001-5000 employees,https://www.facebook.com/onrunning,"485,530","467,261",https://www.instagram.com/on_running/,https://www.pinterest.fr/onrunning/_created/,https://www.youtube.com/On-Running,https://www.tiktok.com/@onrunning?,https://twitter.com/on_running?lang=en,"1,896,840","476,396","774,774","28,800","3,784","8,374","4,908",319467.175,17.35%
1314,,1800,49,On Running,Fashion & Apparel,,,"1,265,651",https://www.on-running.com/,"Fitness & Sports,Shoes","On was born in the Swiss alps with one goal: to revolutionize the sensation of running. It’s all based on one radical idea. Soft landings followed by explosive take-offs. Or, as they call it, running on clouds.","Solidus,Algolia,Turn,Sailthru,Netlify,Magento,RockerBox,Friendbuy,Teads,Ruby,Optimizely,Amplitude,Sendgrid,Strava,AvantMetrics,Hotjar,MailChimp,LiveRamp,Gatsby JS,Contentful,Podsights,Outbrain,Klarna,SteelHouse",,https://www.on-running.com/en-us/,#REF!,,,,,https://www.facebook.com/onrunning,"485,530","467,261",https://www.instagram.com/on_running/,https://www.pinterest.fr/on_running/_created/,https://www.youtube.com/On-Running,https://www.tiktok.com/@onrunning?,https://twitter.com/on_running?lang=en,"1,896,840","476,396","774,774","28,800","1,589","8,374",6,318867.225,5.02%
1560,,master,50,Scentbird,Beauty & Cosmetics,US,2013,"1,215,172",scentbird.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQGBNQIPWt-_yA/company-logo_400_400/0/1523036403035?e=1634169600&v=beta&t=Hmc2faDBB3Vr_4LtdeuIyMpeyYgYtRi2zpzTW5T4PJQ,https://www.linkedin.com/company/scentbird/,#REF!,"New York, NY",Privately Held,"Perfume Recommendations, Free Perfume Sampling, Personalization, Subscription Businesses, Fragrance, Perfume, Cologne, Beauty, Sampling, Tech, and Personal Care",51-200 employees,https://www.facebook.com/scentbird,"635,564","608,693",https://www.instagram.com/scentbird/,https://www.pinterest.com/scentbird/,https://www.youtube.com/c/Scentbird,https://www.tiktok.com/@scentbird,https://www.twitter.com/scentbird,"1,880,340","622,129","238,063","2,300","21,077","3,850","2,040",217420.725,1.50%
510,,master,51,Drizly,Food & Beverage,US,2012,"1,202,711",http://www.drizly.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQFZE2waPjnKqw/company-logo_400_400/0/1625147355236?e=1634169600&v=beta&t=IWwHvk23T-8p2pplE9SlwDg-4TkQwzAbTO0nAatdmJc,http://www.linkedin.com/company/drizly,#REF!,"Boston, Massachusetts",Privately Held,"Alcohol Delivery Platform, Inventory Management System, ID Verification System, alcohol marketing, digital marketplace, retail marketplace, Retail insights, and Retail data analytics",201-500 employees,https://www.facebook.com/DrizlyInc?fref=nf,"77,624","74,056",https://www.instagram.com/drizlyinc/,https://www.pinterest.com/drizly/,https://www.youtube.com/channel/UC7fnQRGy4rD27huY4r0L0EA,,https://twitter.com/Drizly,"1,980,120","75,840","69,114",463,"5,469",,150,36596.4,-2.71%
230,Y,Country - India,52,BoAT,Electronics,IN,2016,"1,181,241",https://www.boat-lifestyle.com/,,,,,https://in.linkedin.com/company/boat-lifestyle,#REF!,"New Delhi, Delhi",Privately Held,"Consumer Electronics, Audio, Wireless Earphones, Cables and Chargers, Bluetooth Audio, Speakers, Car Electronics, Home Audio, Headphones, Earphones, True Wireless, and Smart Audio",201-500 employees,https://www.facebook.com/boat.nirvana/,"1,201,677","1,189,035",https://www.instagram.com/boat.nirvana/,https://pinterest.com/RockWithboAt/_saved/,https://www.youtube.com/channel/UCY3JXaO_v8H3E6hTYUp5qWQ,,https://twitter.com/RockWithboAt,"1,653,630","1,195,356","642,718","71,400",0,,"24,300",472658.5,42.11%
1537,,master,53,Ruggable,Home & Kitchen,US,2010,"1,154,110",https://ruggable.com/,,,,https://media-exp1.licdn.com/dms/image/C560BAQFEEkbkJs4BnQ/company-logo_400_400/0/1605175247448?e=1634169600&v=beta&t=GNA-SnkpRbBa1y9kmAnDpTb6WDCWbSoKDPYYmThjO3I,https://www.linkedin.com/company/ruggable/,#REF!,"Gardena, California",Privately Held,"Washable Rugs, Rugs, Interior Design, E-Commerce, Startup, and Entrepreneurship",51-200 employees,https://www.facebook.com/ruggable/,"464,140","423,468",https://www.instagram.com/ruggable/,https://www.pinterest.com/ruggable/,https://www.youtube.com/channel/UCjPLGXPlp5Z7pxXESmdznWQ,https://www.tiktok.com/@ruggable,https://twitter.com/ruggable,"1,677,560","443,804","980,283","1,270","49,883","51,100",79,368934.3,8.75%
1049,Y,Country - India,54,Lenskart,Accessories,IN,2008,"1,151,794",https://www.lenskart.com/,,,,,https://www.linkedin.com/company/lenskart-com/,#REF!,Faridabad,Privately Held,"Eyewear, Eyeglasses, Sunglasses, Contact Lenses, Power Sunglasses, and Optical","5001-10,000 employees",https://www.facebook.com/Lenskartindia,"1,505,893","1,503,469",https://instagram.com/lenskart/,https://in.pinterest.com/lenskartindia/,https://www.youtube.com/c/lenskart,,https://twitter.com/Lenskart_com,"1,482,780","1,504,681","653,967","37,400",873,,"1,100,000",655315.65,-1.95%
432,Y,Country - Mexico,55,Cuidado Con el Perro,Fashion & Apparel,MX,2004,"1,140,651",https://www.cuidadoconelperro.com.mx/,Clothes,,,,https://www.linkedin.com/company/cuidadoconelperro/,#REF!,"Mexico, Federal District",Privately Held,not_avil,"10,001+ employees",https://www.facebook.com/OficialCCP/,"3,348,868","3,266,065",https://www.instagram.com/cuidadoconelperromx/,,https://www.youtube.com/channel/UCcoOHF49Sw5fBJ2xs1tAi4w,https://www.tiktok.com/@cuidadoconelperromx?,https://twitter.com/CCPerro,"1,094,400","3,307,467","1,494,337","7,410",,"42,300",60,1210028.375,-2.78%
871,,master,56,Huckberry,Fashion & Apparel,US,2011,"1,127,637",http://huckberry.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQFFKSyDyMy6VA/company-logo_400_400/0/1528154071646?e=1634169600&v=beta&t=KHMhhx2WjDoWmtLztv4yBWQBd0pWyDDi2al4lgkAqtE,https://www.linkedin.com/company/huckberry,#REF!,"Austin, Texas",Privately Held,not_avil,51-200 employees,https://www.facebook.com/Huckberry,"263,093","259,389",https://www.instagram.com/huckberry/,https://www.pinterest.com/huckberry/,https://www.youtube.com/channel/UCxJ1WdVTzrZYZRGWWriyOgQ,https://www.tiktok.com/@huckberry?,https://twitter.com/Huckberry,"1,760,850","261,241","441,720","8,620","14,993",63,225,177818,0.98%
1437,,1800,57,Princess Polly,Fashion & Apparel,AU,2010,"1,115,011",https://us.princesspolly.com/,Casual Wear,"Products inspired by the latest trends in fashion, street style, and pop culture. The go-to place to shop the newest looks with fast free delivery and easy returns.","Yottaa,Boost Commerce,POWr,Nosto,accessiBe,Smile IO,Impact,SMSBump,Shopify Plus,Klaviyo,Trustpilot,SessionCam,Last Second Coupon by Hextom,Mixpanel,CrazyEgg,Gatsby Influencer Marketing,Shopify,HelpDocs,Lucky Orange,Instant Search Plus,SteelHouse,Smooch",,https://www.linkedin.com/company/princess-polly/,#REF!,not_avil,Privately Held,not_avil,201-500 employees,https://www.facebook.com/pollyboutique,"442,807","430,660",https://www.instagram.com/princesspollyboutique/,https://pinterest.com/princesspolly/_created/,https://www.youtube.com/user/princesspollytv,https://www.tiktok.com/@princesspolly?lang=en,,"1,371,300","436,734","2,231,221","6,760","51,486","300,000",,730576.925,-12.82%
722,,master,58,Glossier,Beauty & Cosmetics,US,2014,"1,110,799",https://www.glossier.com/,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQHWn_kAJ9EijQ/company-logo_400_400/0/1519873529804?e=1634169600&v=beta&t=tC8xaW7Xx_gQ6UqzPgBk56vHFUfJ43qysT5VLe5ylN4,https://www.linkedin.com/company/glossier/,#REF!,"New York, NY",Privately Held,"Cosmetics, Beauty, Content, Digital, Lifestyle, E-commerce, Community, Technology, Skincare, and Online",201-500 employees,https://www.facebook.com/glossier,"395,435","379,096",https://www.instagram.com/glossier/,https://www.pinterest.com/glossiernyc/,https://youtube.com/glossierTV,https://www.tiktok.com/@glossier,https://twitter.com/glossier,"1,297,350","387,266","2,700,572","150,000","100,250","157,100",796,830971.475,-9.29%
635,,master,59,Flint and Tinder,Fashion & Apparel,US,not_avil,"1,109,252",https://flintandtinderusa.com,,,,https://scontent.fcxh3-1.fna.fbcdn.net/v/t1.18169-9/13450167_916206945156248_5264802633727045444_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=09cbfe&_nc_ohc=xD7dN08TgIsAX-PH74i&_nc_ht=scontent.fcxh3-1.fna&oh=f6c5197b40b42b39977a234a572b68f4&oe=614160A9,https://www.linkedin.com/company/flint-and-tinder/,#REF!,Boulder,Partnership,not_avil,11-50 employees,https://www.facebook.com/FLINTandTINDER,"17,515","17,446",https://www.instagram.com/huckberry/,https://www.pinterest.com/huckberry/,https://www.youtube.com/channel/UCxJ1WdVTzrZYZRGWWriyOgQ,https://www.tiktok.com/@huckberry?,https://twitter.com/Huckberry,"1,760,850","17,481","441,720","8,620","14,993",63,"150,000",131855.375,#VALUE!
1175,,master,60,Misfits MARKET,Food & Beverage,US,2018,"1,108,748",https://www.misfitsmarket.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQE5YmrlNVmzPA/company-logo_400_400/0/1558582139165?e=1634169600&v=beta&t=mCxRc64q3QoSrBz7Tfmy-cL6OaMe703OHLN-vPacf_k,https://www.linkedin.com/company/misfitsmarket/,#REF!,"Delanco, New Jersey",Privately Held,not_avil,1001-5000 employees,https://www.facebook.com/misfitsmarket,"313,212","297,003",https://www.instagram.com/misfitsmarket/,https://www.pinterest.com/misfitsmarket/,https://www.youtube.com/channel/UCKuBayh9HPdX7UGrKqxsrKg,https://www.tiktok.com/@misfitsmarket,https://twitter.com/misfitsmarket,"1,728,320","305,108","395,163","1,870","12,273","6,988","20,300",179389.375,16.18%
1153,,master,61,Mejuri,Fashion & Apparel,CA,"2,013.00","1,075,310",http://mejuri.com,,,,https://media-exp1.licdn.com/dms/image/C4D0BAQEidWxuSMjK8g/company-logo_400_400/0/1625576051758?e=1634169600&v=beta&t=5rVPUJfL0KepyLDM_nyDjEn15xnxcOaWErSam24VPFY,http://www.linkedin.com/company/mejuri,#REF!,"Toronto, Ontario",Privately Held,"Jewellery design, Jewelry manufacturing, and Jewelry community",201-500 employees,https://www.facebook.com/mejuri,"123,173","118,154",https://www.instagram.com/mejuri/,https://www.pinterest.com/mejuri/,https://www.youtube.com/c/mejuri,https://www.tiktok.com/@mejuri?,https://twitter.com/Mejuri,"1,571,750","120,664","1,106,903",,"46,602","106,300","1,683",330650.025,-7.14%
89,,master,62,Article,Home & Kitchen,CA,2011,"1,017,900",http://article.com,,,,https://media-exp1.licdn.com/dms/image/C4E0BAQFG2s55r5MsFQ/company-logo_400_400/0/1519879593928?e=1634169600&v=beta&t=shDx-mytPZ3LXg-51de7ZvGyICOimmJyx1AvqbmCSZU,https://www.linkedin.com/company/article.com/,#REF!,"Vancouver, British Columbia",Privately Held,"Ecommerce, Furniture, Living Room Furniture, Dining Room Furniture, Mid-century modern furniture, Modern Furniture, Bedroom Furniture, and Direct to Consumer",501-1000 employees,https://www.facebook.com/article,"384,481","372,025",https://www.instagram.com/article/,https://www.pinterest.com/article/,https://www.youtube.com/c/articlemodern,,https://twitter.com/articlemodern,"1,471,750","378,253","931,114","1,970","169,340",,"10,200",337124.25,-4.09%
